Policy_ID,Customer_ID,Policy_Type,Region,Sum_Insured,Premium,Claim_Count,Total_Claim_Amount,Risk_Score,Start_Date
P104250,C91063,Property,South,476991,20467,2,84181,1.0,2020-11-21
P104251,C18124,Auto,North,390996,22770,1,51850,1.0,2025-01-23
P104252,C58950,Property,West,364003,16455,0,0,0.553,2023-03-20
P104253,C96101,Property,South,335641,13160,0,0,0.55,2021-02-13
P104254,C17197,Auto,North,233886,11169,1,42780,1.0,2021-04-18
P104255,C17200,Life,North,279943,7524,0,0,0.204,2021-07-22
P104256,C41170,Health,South,292208,16638,0,0,0.661,2024-07-28
P104257,C68281,Property,South,354957,11989,0,0,0.585,2023-01-17
P104258,C58852,Property,East,450892,21434,0,0,0.886,2023-10-02
P104259,C19820,Property,South,411834,16960,0,0,0.531,2021-07-15
P104260,C50922,Auto,East,158062,6727,0,0,0.725,2023-09-18
P104261,C38748,Health,South,322399,18205,0,0,0.465,2025-06-13
P104262,C63567,Property,South,373676,15228,0,0,0.521,2023-08-03
P104263,C45947,Property,West,361886,14666,0,0,0.706,2024-02-25
P104264,C16493,Life,South,237077,5791,0,0,0.189,2023-07-02
P104265,C68803,Property,South,591411,27923,0,0,0.532,2024-12-10
P104266,C84894,Life,East,172292,4704,0,0,0.359,2024-12-31
P104267,C18001,Auto,East,191681,7729,0,0,0.774,2023-07-13
P104268,C94856,Health,West,323360,16115,0,0,0.361,2024-07-09
P104269,C10727,Health,South,511680,31686,0,0,0.558,2020-07-16
P104270,C63935,Life,South,216381,5551,0,0,0.313,2025-05-20
P104271,C50640,Health,East,273417,13398,1,18090,0.789,2020-08-07
P104272,C24383,Auto,North,407729,19405,0,0,0.621,2024-04-05
P104273,C89060,Property,North,298214,12514,0,0,0.397,2021-05-17
P104274,C79100,Life,North,266540,6755,0,0,0.472,2025-01-27
P104275,C74978,Property,East,356563,13198,1,10725,1.0,2021-03-31
P104276,C85879,Property,East,327252,12659,0,0,0.471,2023-12-29
P104277,C58918,Property,North,403044,13926,0,0,0.68,2020-11-16
P104278,C84910,Auto,North,429147,21509,0,0,0.643,2023-11-03
P104279,C78543,Property,South,330700,11033,0,0,0.691,2020-10-20
P104280,C31916,Auto,East,329173,13473,0,0,0.65,2023-12-07
P104281,C47737,Life,East,321411,9719,0,0,0.264,2022-08-25
P104282,C42994,Auto,North,348913,15686,0,0,0.671,2021-08-12
P104283,C83565,Auto,North,305517,12803,0,0,0.634,2021-06-09
P104284,C74437,Property,West,299939,11632,0,0,0.74,2023-05-18
P104285,C59878,Property,East,419663,19574,0,0,0.69,2024-11-18
P104286,C24819,Health,West,451612,29527,0,0,0.511,2023-03-23
P104287,C84402,Property,South,149245,6723,0,0,0.702,2025-03-14
P104288,C39564,Property,West,301002,13831,0,0,0.437,2021-04-21
P104289,C85748,Health,North,231131,16490,0,0,0.377,2024-12-30
P104290,C95208,Property,East,268903,11889,0,0,0.647,2023-10-06
P104291,C76873,Auto,East,340252,17750,0,0,0.774,2024-06-20
P104292,C29564,Property,West,366944,13888,0,0,0.628,2023-03-11
P104293,C41105,Health,West,288787,15121,0,0,0.312,2024-11-22
P104294,C73629,Property,South,108666,4671,0,0,0.494,2023-02-23
P104295,C54847,Auto,South,203495,12189,1,36185,1.0,2022-12-16
P104296,C75699,Auto,North,389650,19228,0,0,0.943,2022-03-16
P104297,C78445,Auto,North,50000,2724,1,14788,1.0,2025-04-24
P104298,C94203,Property,North,418743,16717,0,0,0.758,2021-11-23
P104299,C59080,Property,West,352123,13701,1,23152,1.0,2021-03-31
P104300,C82518,Auto,West,431618,20807,0,0,0.733,2021-09-30
P104301,C29859,Health,East,280143,16840,1,3627,0.633,2022-02-01
P104302,C42587,Life,North,93859,2666,0,0,0.395,2021-09-07
P104303,C72065,Property,West,343036,15087,0,0,0.593,2023-06-15
P104304,C58056,Health,East,427465,29488,2,90500,1.0,2023-12-10
P104305,C66806,Auto,North,392472,22629,1,61239,1.0,2022-07-13
P104306,C69472,Property,South,233731,8331,1,40405,1.0,2021-09-06
P104307,C28066,Life,South,308676,10727,0,0,0.291,2024-02-13
P104308,C66569,Health,West,246716,13865,0,0,0.522,2023-08-31
P104309,C22991,Life,East,218073,6043,0,0,0.4,2023-11-18
P104310,C69231,Auto,South,395539,21571,0,0,0.573,2024-09-07
P104311,C90048,Health,East,180247,9970,1,49021,1.0,2024-05-08
P104312,C12764,Auto,East,210618,8648,1,8460,1.0,2023-01-29
P104313,C85811,Health,South,189597,10801,0,0,0.644,2020-11-10
P104314,C44775,Health,East,150975,9861,0,0,0.669,2021-08-28
P104315,C32670,Auto,South,314641,14643,1,7724,0.855,2023-06-03
P104316,C83425,Life,West,416150,13131,2,81618,1.0,2024-02-23
P104317,C43767,Auto,North,281512,14977,0,0,0.552,2024-07-08
P104318,C29501,Property,North,149425,6536,1,18586,0.931,2020-10-11
P104319,C83560,Property,West,383994,17800,0,0,0.712,2022-04-23
P104320,C64570,Property,South,468570,18237,0,0,0.599,2024-08-19
P104321,C76517,Health,South,235376,12238,0,0,0.463,2021-11-21
P104322,C25096,Life,South,252145,7016,0,0,0.355,2022-01-11
P104323,C41946,Property,South,351566,13681,0,0,0.52,2025-07-06
P104324,C20858,Health,West,462187,30104,0,0,0.659,2022-08-02
P104325,C35804,Health,North,248017,11983,0,0,0.501,2021-09-16
P104326,C66772,Auto,East,166755,7723,0,0,0.66,2022-11-05
P104327,C51745,Health,East,363142,24227,3,145769,1.0,2021-03-24
P104328,C26262,Auto,North,379907,20294,0,0,0.794,2025-05-02
P104329,C99543,Health,West,300613,19709,2,72607,1.0,2025-02-20
P104330,C53686,Auto,East,244187,13732,0,0,0.679,2024-04-01
P104331,C88348,Auto,North,399438,22235,0,0,0.809,2023-04-28
P104332,C15984,Property,West,352804,15141,0,0,0.61,2024-12-26
P104333,C13919,Life,East,223156,6533,0,0,0.239,2024-06-05
P104334,C64701,Property,South,304909,14556,1,21106,0.933,2023-05-29
P104335,C99360,Auto,South,164829,8469,1,35835,1.0,2024-02-18
P104336,C69569,Property,West,368589,12991,0,0,0.526,2022-04-10
P104337,C75699,Health,South,273777,15065,0,0,0.612,2021-10-21
P104338,C38228,Property,West,256429,11051,0,0,0.671,2024-10-30
P104339,C78701,Auto,North,296713,17356,0,0,0.576,2021-08-27
P104340,C68669,Property,North,304031,10598,0,0,0.425,2021-11-01
P104341,C92237,Auto,East,389493,16221,0,0,0.589,2024-09-28
P104342,C39521,Health,West,359109,24835,1,26697,0.889,2025-01-01
P104343,C35610,Health,East,284359,19896,1,60726,1.0,2025-05-15
P104344,C82920,Property,East,376367,13708,0,0,0.717,2023-12-05
P104345,C99992,Property,North,340074,12935,0,0,0.545,2020-10-04
P104346,C99637,Life,East,257340,8215,1,45952,1.0,2023-01-08
P104347,C23113,Property,South,287528,10719,0,0,0.432,2025-05-10
P104348,C20624,Health,East,285178,19692,1,20141,0.867,2020-10-23
P104349,C95379,Life,West,350526,8865,0,0,0.379,2022-08-09
P104350,C74958,Life,South,263298,6439,1,6666,0.651,2022-01-13
P104351,C76564,Property,North,260959,9221,0,0,0.566,2021-06-30
P104352,C42350,Property,West,496876,18174,0,0,0.7,2024-04-15
P104353,C61140,Health,South,393974,19979,0,0,0.581,2020-07-10
P104354,C78100,Property,West,223940,7401,0,0,0.532,2024-03-30
P104355,C88197,Life,South,357094,11808,0,0,0.331,2021-07-07
P104356,C27470,Auto,West,311835,13498,1,53165,1.0,2021-04-03
P104357,C80516,Life,West,339155,11859,0,0,0.239,2022-02-21
P104358,C91788,Property,South,313734,11887,1,2107,0.991,2024-05-07
P104359,C90532,Auto,North,418964,22378,0,0,0.616,2024-05-18
P104360,C89804,Auto,North,334562,14891,1,3453,0.949,2023-01-30
P104361,C80149,Life,West,293791,7898,0,0,0.175,2022-12-31
P104362,C16951,Life,West,404219,12489,2,68203,1.0,2021-03-28
P104363,C59289,Property,North,323329,13247,0,0,0.493,2020-12-10
P104364,C79036,Auto,North,312148,17285,0,0,0.671,2024-05-17
P104365,C99991,Life,East,331402,10967,0,0,0.141,2021-01-23
P104366,C90768,Auto,North,290639,15524,0,0,0.78,2022-02-18
P104367,C98241,Property,West,300923,11792,0,0,0.636,2021-03-19
P104368,C35082,Auto,South,241331,13952,1,31952,1.0,2023-11-08
P104369,C31217,Auto,North,224883,11795,1,11948,0.985,2022-06-07
P104370,C37459,Auto,East,200143,11969,0,0,0.813,2023-02-01
P104371,C17246,Property,East,160802,7254,0,0,0.604,2021-12-02
P104372,C35849,Auto,East,212028,8669,0,0,0.711,2021-07-21
P104373,C86791,Property,South,282573,10492,0,0,0.811,2022-04-14
P104374,C67533,Property,North,310312,12769,1,16474,0.916,2021-09-17
P104375,C35605,Property,North,272870,11882,0,0,0.723,2023-01-07
P104376,C96681,Property,North,64430,2629,0,0,0.648,2023-03-05
P104377,C17617,Health,South,457459,30589,0,0,0.443,2023-06-19
P104378,C88937,Auto,South,408648,18656,0,0,0.568,2021-12-01
P104379,C17835,Property,West,344576,12040,1,52496,1.0,2022-03-18
P104380,C71133,Auto,East,490749,20159,0,0,0.813,2020-10-15
P104381,C42219,Auto,East,202264,10410,1,33522,1.0,2024-01-19
P104382,C51478,Property,North,488763,21025,0,0,0.609,2024-09-09
P104383,C98681,Property,South,203479,7573,0,0,0.614,2021-04-10
P104384,C91051,Health,South,323874,20315,0,0,0.578,2022-08-22
P104385,C81524,Property,North,172616,5668,1,12850,0.936,2023-07-12
P104386,C83090,Health,North,301469,15189,0,0,0.61,2024-03-02
P104387,C73455,Auto,West,338617,18297,0,0,0.729,2025-05-19
P104388,C10600,Auto,East,284531,13476,0,0,0.714,2021-03-21
P104389,C37468,Auto,East,371388,19842,0,0,0.63,2023-09-09
P104390,C64215,Auto,East,309901,17551,2,32471,1.0,2021-10-07
P104391,C32626,Property,West,247759,11308,0,0,0.284,2020-12-13
P104392,C33703,Life,North,243319,6342,0,0,0.423,2024-04-02
P104393,C97476,Auto,North,381091,18950,0,0,0.685,2022-06-26
P104394,C94302,Health,East,234626,15395,1,62458,1.0,2022-09-09
P104395,C97809,Health,East,391540,26067,0,0,0.305,2022-05-13
P104396,C94564,Auto,West,422271,23518,0,0,0.636,2025-01-02
P104397,C85891,Auto,South,133129,5933,0,0,0.623,2021-08-03
P104398,C82530,Auto,South,413293,18123,0,0,0.621,2024-11-27
P104399,C91900,Auto,East,506042,26213,0,0,0.733,2022-12-01
P104400,C35145,Auto,West,325200,17828,0,0,0.712,2022-01-24
P104401,C29740,Property,East,359908,13355,0,0,0.464,2023-07-05
P104402,C14270,Auto,South,403701,16993,0,0,0.57,2022-09-16
P104403,C90339,Property,East,272452,11843,0,0,0.47,2023-02-26
P104404,C53897,Health,South,318228,17564,0,0,0.681,2020-07-29
P104405,C53992,Life,South,168580,4382,1,13737,0.787,2023-07-10
P104406,C26213,Health,South,313864,16178,1,26489,0.88,2021-02-16
P104407,C10717,Auto,North,349811,16196,0,0,0.502,2020-11-10
P104408,C47924,Property,North,351616,14586,0,0,0.613,2022-04-15
P104409,C28991,Property,East,406542,15341,0,0,0.605,2024-10-30
P104410,C18675,Auto,South,222520,8993,1,18627,1.0,2024-12-17
P104411,C27594,Auto,North,246739,10348,0,0,0.774,2021-08-15
P104412,C12556,Life,East,489551,13456,1,50754,1.0,2022-09-07
P104413,C25647,Life,East,284967,9095,0,0,0.188,2024-12-28
P104414,C36514,Property,East,320003,10744,0,0,0.629,2021-10-30
P104415,C75783,Property,East,293299,12017,0,0,0.685,2023-11-27
P104416,C86029,Property,East,217832,7388,0,0,0.528,2022-06-03
P104417,C83009,Auto,West,462353,20451,0,0,0.73,2021-09-21
P104418,C66953,Property,South,247230,8592,1,5929,0.804,2023-06-03
P104419,C86476,Auto,East,187271,7743,0,0,0.9,2021-10-28
P104420,C71516,Auto,West,254926,13620,0,0,0.567,2023-10-11
P104421,C62384,Health,South,99829,5902,0,0,0.616,2022-03-27
P104422,C54865,Property,North,234871,10639,0,0,0.433,2023-07-29
P104423,C22342,Life,East,203187,5118,0,0,0.479,2024-06-10
P104424,C80505,Property,West,361743,12413,1,49234,1.0,2022-05-05
P104425,C61799,Property,North,232659,8586,0,0,0.619,2024-04-27
P104426,C80977,Auto,West,388780,21506,0,0,0.537,2023-02-21
P104427,C44753,Auto,South,439848,20284,0,0,0.565,2024-06-10
P104428,C14661,Auto,South,378118,18213,0,0,0.79,2025-05-15
P104429,C92942,Life,North,278461,7691,0,0,0.403,2023-07-05
P104430,C25303,Life,West,314111,7841,0,0,0.324,2024-01-21
P104431,C30539,Property,East,147502,6937,0,0,0.674,2022-12-09
P104432,C25282,Property,East,286622,11687,0,0,0.704,2024-04-10
P104433,C96900,Health,North,213956,14315,0,0,0.432,2021-09-20
P104434,C94050,Auto,North,369433,19642,1,23263,0.993,2022-01-05
P104435,C43894,Auto,North,557275,28023,0,0,0.699,2022-02-28
P104436,C97356,Property,West,349982,11702,0,0,0.542,2024-11-28
P104437,C93032,Life,East,100886,3199,0,0,0.339,2023-10-11
P104438,C35973,Health,East,263877,13650,1,6556,0.82,2024-05-30
P104439,C43297,Auto,East,312249,15078,1,26570,1.0,2020-10-13
P104440,C26357,Health,North,308736,19481,0,0,0.57,2021-09-12
P104441,C56045,Health,East,226919,15152,0,0,0.565,2023-06-01
P104442,C83267,Auto,South,324529,17428,0,0,0.772,2021-11-16
P104443,C39612,Property,North,175750,7512,0,0,0.559,2021-03-14
P104444,C91746,Property,East,205509,7066,1,45686,1.0,2022-05-29
P104445,C46654,Health,West,364580,20528,0,0,0.552,2021-06-19
P104446,C23078,Auto,North,198434,8108,0,0,0.764,2021-11-04
P104447,C41740,Life,South,353821,11546,0,0,0.468,2021-04-27
P104448,C43247,Property,South,163054,7703,0,0,0.633,2020-10-19
P104449,C89382,Life,West,476483,12946,0,0,0.239,2020-09-29
P104450,C99160,Property,West,222573,7435,0,0,0.489,2023-02-09
P104451,C79476,Property,North,277633,10997,0,0,0.713,2023-08-09
P104452,C96377,Health,North,333061,22835,1,47128,1.0,2023-01-27
P104453,C83226,Health,South,243465,14912,0,0,0.667,2023-08-16
P104454,C40474,Health,West,314341,15441,2,68057,1.0,2024-12-06
P104455,C69991,Auto,North,357536,21268,0,0,0.791,2021-06-29
P104456,C15656,Life,South,396061,13444,0,0,0.274,2020-08-17
P104457,C77296,Auto,West,379150,16164,0,0,0.665,2022-12-10
P104458,C24078,Property,South,282819,13221,1,23892,0.962,2024-07-26
P104459,C98510,Property,East,285337,11188,1,58368,1.0,2021-03-12
P104460,C59617,Property,West,534911,20300,0,0,0.661,2021-04-25
P104461,C23585,Property,North,394989,15553,0,0,0.486,2022-09-12
P104462,C74523,Health,North,207818,14138,0,0,0.516,2023-03-31
P104463,C30150,Auto,East,309999,16489,0,0,0.771,2021-04-13
P104464,C70819,Life,West,266486,6585,0,0,0.318,2020-11-15
P104465,C95743,Property,South,286467,13556,0,0,0.711,2021-01-03
P104466,C74471,Auto,North,177050,7605,0,0,0.671,2020-11-27
P104467,C22534,Auto,East,258808,14211,1,43195,1.0,2021-03-23
P104468,C21774,Health,East,481156,30441,2,105069,1.0,2021-11-24
P104469,C74848,Health,West,357908,18790,1,266,0.721,2024-01-05
P104470,C92146,Health,West,50884,2651,0,0,0.531,2024-09-11
P104471,C50124,Health,North,421672,29048,0,0,0.611,2025-05-14
P104472,C63630,Auto,East,408963,19791,0,0,0.505,2022-12-24
P104473,C42068,Property,South,264071,11216,0,0,0.576,2021-04-11
P104474,C63168,Life,East,371726,11170,1,27397,0.682,2023-02-04
P104475,C67595,Property,South,214060,9341,0,0,0.479,2023-08-27
P104476,C42881,Property,South,252974,10035,0,0,0.593,2021-12-30
P104477,C81554,Property,North,449855,16464,0,0,0.67,2020-09-06
P104478,C96965,Property,East,272827,10317,0,0,0.63,2023-03-24
P104479,C80207,Property,South,113027,5170,0,0,0.531,2021-03-26
P104480,C66352,Auto,West,293670,14496,0,0,0.685,2025-01-05
P104481,C39905,Property,South,292141,10346,1,24761,1.0,2020-10-22
P104482,C22000,Property,West,419837,19713,0,0,0.668,2022-07-07
P104483,C12955,Property,West,301434,13488,0,0,0.545,2022-12-02
P104484,C40639,Auto,East,257842,10601,0,0,0.638,2024-09-20
P104485,C85858,Life,West,404506,14557,0,0,0.128,2025-05-26
P104486,C63162,Auto,South,312079,16821,0,0,0.657,2023-02-05
P104487,C75760,Property,West,224998,7777,1,43463,1.0,2023-10-08
P104488,C47593,Life,East,415500,11155,0,0,0.507,2022-04-30
P104489,C60012,Property,North,319366,13758,2,108311,1.0,2023-01-05
P104490,C55043,Auto,South,300293,16695,0,0,0.811,2023-10-17
P104491,C80432,Life,South,317791,8539,0,0,0.482,2023-07-09
P104492,C96376,Property,East,192933,6967,0,0,0.622,2021-05-20
P104493,C19430,Life,East,247235,6845,0,0,0.29,2024-01-18
P104494,C35173,Life,East,300358,9364,1,42512,0.793,2021-06-20
P104495,C70005,Life,East,280534,7311,0,0,0.25,2025-04-22
P104496,C13920,Property,South,427243,14384,0,0,0.76,2024-10-24
P104497,C21841,Auto,North,321741,17238,1,56638,1.0,2021-04-22
P104498,C77847,Auto,West,385490,21426,0,0,0.703,2020-12-03
P104499,C97178,Property,West,300940,12042,0,0,0.731,2025-01-15
P104500,C30622,Property,North,405629,15341,0,0,0.67,2024-05-27
P104501,C20670,Property,North,339753,13221,1,33645,1.0,2022-10-06
P104502,C37968,Auto,North,301342,14395,0,0,0.722,2022-02-11
P104503,C52665,Auto,East,298672,17681,0,0,0.623,2025-06-14
P104504,C66977,Property,South,204556,9060,1,35710,1.0,2024-10-16
P104505,C87558,Auto,South,350692,15487,1,580,0.885,2023-03-30
P104506,C97149,Life,South,295980,8468,0,0,0.356,2024-06-20
P104507,C20293,Auto,East,249801,12710,0,0,0.575,2025-02-07
P104508,C81684,Property,South,410646,17168,0,0,0.608,2023-11-21
P104509,C93555,Health,East,174978,10365,0,0,0.461,2024-03-05
P104510,C71605,Auto,South,257750,14486,0,0,0.61,2022-06-17
P104511,C88977,Property,North,402772,17835,0,0,0.562,2024-11-04
P104512,C65298,Auto,West,331552,16612,0,0,0.468,2024-06-08
P104513,C87831,Life,West,295214,10112,0,0,0.224,2021-03-14
P104514,C62616,Property,East,325100,14310,1,35007,1.0,2024-05-22
P104515,C50540,Property,South,317941,14135,0,0,0.572,2021-05-08
P104516,C50023,Property,West,148334,7017,0,0,0.372,2024-04-12
P104517,C36568,Health,North,265074,14419,0,0,0.519,2023-04-03
P104518,C37486,Auto,North,461652,20937,0,0,0.791,2025-05-09
P104519,C66367,Auto,North,234068,13524,1,30797,1.0,2025-01-16
P104520,C17670,Health,East,268170,17842,0,0,0.55,2024-08-23
P104521,C78434,Property,East,245838,11511,0,0,0.549,2023-03-01
P104522,C52965,Health,South,291298,14424,1,32917,0.874,2022-04-17
P104523,C25884,Property,North,241688,10162,0,0,0.6,2020-09-08
P104524,C30051,Health,South,348674,17947,0,0,0.568,2023-08-10
P104525,C98618,Property,South,319731,12809,0,0,0.468,2023-08-15
P104526,C16640,Life,North,377355,9762,0,0,0.253,2022-09-30
P104527,C57415,Health,South,194906,9955,0,0,0.475,2025-06-25
P104528,C21903,Property,West,265966,8563,0,0,0.885,2025-02-08
P104529,C64136,Auto,East,277428,14594,0,0,0.722,2022-08-04
P104530,C61144,Auto,South,345565,16304,0,0,0.509,2020-11-07
P104531,C26463,Auto,North,220678,9291,0,0,0.485,2021-05-18
P104532,C59367,Auto,East,391565,18191,0,0,0.773,2024-04-04
P104533,C55889,Property,East,418642,14528,0,0,0.849,2023-01-04
P104534,C91064,Property,South,201113,9466,0,0,0.572,2022-05-23
P104535,C28704,Property,West,250913,9314,0,0,0.566,2021-03-14
P104536,C88103,Property,South,246807,9217,0,0,0.643,2025-06-04
P104537,C24075,Life,West,563239,19194,0,0,0.22,2022-10-01
P104538,C85203,Auto,East,257010,13610,0,0,0.446,2022-03-15
P104539,C97247,Auto,South,467763,25354,1,33972,1.0,2020-08-14
P104540,C54611,Auto,North,173337,9138,0,0,0.639,2022-04-01
P104541,C14292,Property,South,201035,9477,0,0,0.705,2025-06-16
P104542,C60418,Auto,West,231340,10211,0,0,0.624,2022-09-09
P104543,C56181,Auto,West,215431,12879,0,0,0.712,2022-02-20
P104544,C61889,Property,South,273210,12375,0,0,0.685,2020-11-05
P104545,C92892,Health,West,229122,14237,0,0,0.607,2024-03-22
P104546,C11235,Auto,East,218066,11611,0,0,0.723,2023-06-21
P104547,C97399,Life,South,415847,13218,2,65151,1.0,2023-09-17
P104548,C31379,Life,West,422379,10433,1,29332,0.855,2022-05-09
P104549,C64225,Life,South,394930,10512,3,110984,1.0,2023-07-18
P104550,C19241,Health,South,352400,25047,1,54272,1.0,2025-05-25
P104551,C57519,Auto,North,309274,15676,0,0,0.573,2020-11-19
P104552,C60521,Auto,South,250297,11906,0,0,0.489,2023-08-06
P104553,C46106,Health,North,204684,13568,1,22630,1.0,2024-12-09
P104554,C22915,Property,West,336300,13584,0,0,0.56,2021-02-08
P104555,C65089,Property,North,182637,5883,0,0,0.682,2022-07-22
P104556,C50010,Life,North,200608,6587,0,0,0.34,2025-03-22
P104557,C12188,Life,North,415291,13616,2,55094,1.0,2022-12-09
P104558,C96493,Health,East,490065,25466,0,0,0.488,2023-08-01
P104559,C43382,Health,North,339330,24079,0,0,0.455,2022-12-03
P104560,C94628,Life,South,410646,10959,0,0,0.239,2024-09-29
P104561,C71446,Auto,North,275415,13538,0,0,0.792,2020-10-08
P104562,C43001,Health,South,166233,8437,0,0,0.751,2023-10-14
P104563,C36413,Auto,North,361217,18807,0,0,0.812,2024-06-30
P104564,C58018,Auto,East,356929,16957,0,0,0.697,2022-07-16
P104565,C53497,Health,West,307167,17348,0,0,0.626,2023-08-15
P104566,C73298,Auto,North,275762,15591,0,0,0.871,2021-10-28
P104567,C47812,Auto,North,396221,15925,0,0,0.561,2024-07-17
P104568,C60530,Auto,East,201427,11272,0,0,0.822,2024-06-25
P104569,C57268,Health,North,222622,13739,1,28292,1.0,2025-04-27
P104570,C46758,Property,South,199189,9517,0,0,0.719,2025-04-15
P104571,C96439,Life,North,308497,9586,0,0,0.381,2021-06-27
P104572,C45545,Auto,North,191211,7860,1,46205,1.0,2023-09-30
P104573,C61767,Life,West,231576,5699,0,0,0.503,2022-01-30
P104574,C91537,Life,West,229424,7938,0,0,0.334,2022-07-30
P104575,C28217,Property,North,273939,12453,0,0,0.557,2024-02-14
P104576,C91239,Property,East,151263,5678,1,34946,1.0,2023-10-02
P104577,C80441,Auto,West,308720,16165,1,14781,1.0,2025-03-27
P104578,C80503,Health,North,424730,25378,0,0,0.509,2022-07-07
P104579,C56807,Life,West,313549,11164,1,32288,0.862,2021-12-10
P104580,C94317,Health,North,454132,32152,0,0,0.509,2025-04-29
